,nodes,edges,density,subgraphs,biggest_component,assortativity,diameter,max_degree,min_degree,std_degree,mean_degree,max_clustering,min_clustering,mean_clustering,std_clustering,max_closeness,min_closeness,mean_closeness,std_closeness,max_eccentricity,min_eccentricity,mean_eccentricity,std_eccentricity,max_betweenness,min_betweenness,mean_betweenness,std_betweenness,max_eigenvector,min_eigenvector,mean_eigenvector,std_eigenvector
2013-01-01,496.0,2416.0,0.019680677745193876,83.0,412.0,-0.18250734575274383,6.0,1813.0,0.0,32.73790322580645,138.7182100127879,0.044509212201127336,0.0,0.004524479076791845,0.005855070899995954,0.34470156106519745,0.0,0.22411625462167734,0.10779332858118128,6.0,3.0,4.558252427184466,0.5903798796537141,0.17841024993376406,0.0,0.004050521619240713,0.016804913463566377,0.5173159232174106,-3.344184801569066e-17,0.010127360427847865,0.04374432080879215
2013-02-01,471.0,2196.0,0.019840086732619597,76.0,395.0,-0.18349688616936943,6.0,1619.0,0.0,31.43099787685775,131.53186553302055,0.03370149268474559,0.0,0.004387862845067583,0.005497029078938607,0.3458527347666258,0.0,0.22032911041088782,0.1035826840357259,6.0,3.0,4.5620253164556965,0.5763929297672373,0.22824489465765138,0.0,0.004205675397330296,0.01825631819339045,0.5079696041095315,-3.761359053147231e-17,0.010369803821869842,0.044895538967994565
2013-03-01,463.0,2547.0,0.02381419876020308,50.0,413.0,-0.18526414407701475,6.0,1965.0,0.0,38.406047516198704,159.75345247905693,0.024751269231392328,0.0,0.0038869035390121337,0.004414208343759087,0.38192438192438194,0.0,0.26007895127158936,0.0994927357889479,6.0,3.0,4.305084745762712,0.5197301451819895,0.18134529767168525,0.0,0.003932615663576845,0.016737999825687935,0.5169540429132745,-4.214415506473019e-17,0.010629860328952214,0.045241941638372044
2013-04-01,493.0,2545.0,0.020984844736885503,65.0,425.0,-0.17965908590659632,7.0,1990.0,0.0,36.46653144016227,154.33069981114022,0.027804486937832478,0.0,0.0042589097886054994,0.00516323026951837,0.3751523346855645,0.0,0.23754947475859164,0.10299782522033156,7.0,4.0,4.844705882352941,0.605369285905999,0.234902333993045,0.0,0.0039173180311867836,0.017119262418260586,0.5131396580159617,-2.057910536406707e-17,0.010274985857211342,0.04384999693907662
2013-05-01,482.0,2313.0,0.01995324401963406,76.0,402.0,-0.17875623757049608,6.0,1769.0,0.0,32.16182572614108,134.38970224572927,0.037980718825735525,0.0,0.00403123549202287,0.0053158010386753956,0.3567829384264816,0.0,0.22611071103116076,0.10731841855731936,6.0,3.0,4.763681592039801,0.5742175104981035,0.21027360008808746,0.0,0.004137262564980583,0.017965745963297516,0.5306022416838861,-3.7676733516262276e-17,0.010383064341431544,0.04434952955288467
2013-06-01,291.0,657.0,0.015570565232847495,83.0,208.0,-0.19485312397844906,7.0,328.0,0.0,9.642611683848797,30.545939241995345,0.10265127819632801,0.0,0.011334183446025228,0.017875696119558398,0.29729410948449314,0.0,0.1507292381308934,0.09926588435682758,7.0,4.0,5.0625,0.6584783595532961,0.24673619841028704,0.0,0.009123588877704536,0.0283891626773473,0.5390268241740606,-3.519267154223241e-17,0.017164346929710916,0.05605186269264396
2013-07-01,347.0,1190.0,0.019823091402775234,73.0,272.0,-0.1961789481902926,7.0,710.0,0.0,18.634005763688762,64.44631210022689,0.06145956340950602,0.0,0.008302713982216216,0.011043690618176713,0.33745186873374566,0.0,0.19117894649015083,0.1064418662571573,7.0,4.0,4.992647058823529,0.606294477197001,0.2331499622153397,0.0,0.006430029986574375,0.023612339799076124,0.5081240214683722,-3.528224360865921e-17,0.014556895779284937,0.051671473422716475
2013-08-01,388.0,1569.0,0.020898265803564294,67.0,317.0,-0.18174909859416044,10.0,1146.0,0.0,24.288659793814432,95.52761340547619,0.034869777530664864,0.0,0.004600738588648432,0.00610264557138218,0.33250752550680623,0.0,0.20568659803982373,0.10459767114944284,10.0,5.0,7.100946372239748,0.6520284197913048,0.22392345192298185,0.0,0.005574665543519116,0.019955307862409382,0.5352318779962457,-3.1791434464537206e-17,0.012240796255899343,0.049269488475631916
2013-09-01,260.0,567.0,0.01683991683991684,75.0,183.0,-0.18810023941607748,6.0,286.0,0.0,9.384615384615385,28.01603513797181,0.0809902950319371,0.0,0.009390516875857874,0.014728537239320804,0.2988128315231119,0.0,0.14590087478515787,0.09889685558612983,6.0,3.0,4.491803278688525,0.6084006845777827,0.29036712070841775,0.0,0.00993167988911128,0.0318619522931619,0.5569853817473078,-3.088810537151668e-17,0.018393283412012403,0.0592270290617319
