,nodes,edges,density,subgraphs,biggest_component,assortativity,diameter,max_degree,min_degree,std_degree,mean_degree,max_clustering,min_clustering,mean_clustering,std_clustering,max_closeness,min_closeness,mean_closeness,std_closeness,max_eccentricity,min_eccentricity,mean_eccentricity,std_eccentricity,max_betweenness,min_betweenness,mean_betweenness,std_betweenness,max_eigenvector,min_eigenvector,mean_eigenvector,std_eigenvector
2012-04-13,424.0,282.0,0.0031446540880503146,147.0,110.0,-0.024432773545347463,54.0,5.0,0.0,1.3396226415094339,0.9628651471326781,0.5,0.0,0.002751572327044025,0.0351736799266482,0.01855182988716815,0.0,0.006559661864722086,0.0055180659421671645,54.0,27.0,40.85454545454545,7.5085846186353,0.6347264695888549,0.0,0.17732369567231956,0.177144097072166,0.6672459833979945,-5.267556493388239e-15,0.004770554647391981,0.04832941520848336
2012-04-14,457.0,360.0,0.003455027064378671,130.0,237.0,0.18159964736553746,28.0,11.0,0.0,1.62363238512035,1.4244387510349854,0.4402324077885727,0.0,0.005565136686880995,0.03870436571467157,0.08625730994152048,0.0,0.030508212106897817,0.028275222821565898,28.0,14.0,20.39240506329114,2.7593388258339995,0.3835967578520769,0.0,0.03574948912128861,0.05157512912302994,0.5555347635379378,-2.5669178261606704e-17,0.007937516107258515,0.0460996707741697
2012-04-15,406.0,298.0,0.003624642705102475,120.0,176.0,0.13320764880150796,34.0,6.0,0.0,1.4827586206896552,1.1046022291273774,0.0,0.0,0.0,0.0,0.0596821499215606,0.0,0.01916088539500106,0.019327277578466216,34.0,17.0,25.59090909090909,3.676202226471955,0.43093596059113265,0.0,0.06082363039259591,0.08040586502538435,0.420278227948731,-2.2319759069614613e-16,0.016447339876572167,0.04682455763994613
2012-04-16,296.0,176.0,0.004031149793861658,123.0,74.0,0.08617705646082968,42.0,7.0,0.0,1.2027027027027026,0.9826842682539374,0.5,0.0,0.010135135135135136,0.07046166761693991,0.023768956289027653,0.0,0.00770095001851313,0.0071640514169444515,42.0,21.0,34.24324324324324,5.751170999001128,0.617579908675799,0.0,0.19659899625653052,0.1702176250068749,0.6404859280540136,-8.999639232083693e-16,0.0123179347861662,0.05680358140982076
2012-04-17,307.0,183.0,0.003896020949096251,130.0,76.0,0.0899073622623108,21.0,8.0,0.0,1.224755700325733,1.0422536604688255,0.0,0.0,0.0,0.0,0.04642008318478907,0.0,0.01052376913317747,0.012806442402542062,21.0,11.0,15.776315789473685,2.4473330501122534,0.6895495495495496,0.0,0.09658605974395448,0.12468604101258703,0.6238968050127919,-6.08003028026452e-17,0.01338860948863688,0.05548039407023706
2012-04-18,317.0,192.0,0.0038334065407499103,129.0,83.0,0.15321813394694306,30.0,5.0,0.0,1.2302839116719242,1.0389713343445748,0.41997368329829105,0.0,0.005071729661593737,0.039022697177121236,0.03233811704051402,0.0,0.008378789323322733,0.008611371927655287,30.0,15.0,22.674698795180724,3.8121822284631928,0.6720867208672087,0.0,0.1365135338100369,0.1584213295037024,0.6447407682682847,-2.9243744558383896e-16,0.007991440434425911,0.055594163473112336
2012-04-19,339.0,235.0,0.004101865912621528,115.0,97.0,0.1274277467243957,25.0,7.0,0.0,1.3982300884955752,1.060470950721787,0.6299605249474366,0.0,0.009238775029281448,0.06536702381483134,0.04521769848979952,0.0,0.01181173570387682,0.012369035956281471,25.0,14.0,20.04123711340206,2.9842111177535053,0.6683114035087719,0.0,0.09445650207994213,0.12422567699654209,0.6039862156424237,-1.0054005847671029e-16,0.011335966634022077,0.05311636628993901
2012-04-20,334.0,231.0,0.004153854453255651,114.0,168.0,0.06852743346905732,33.0,11.0,0.0,1.3952095808383234,1.2475512965457565,0.5,0.0,0.005566140446379967,0.04846311350400627,0.0672696793178721,0.0,0.024854884301945775,0.023705571883434178,33.0,17.0,23.910714285714285,3.148753262617371,0.3926364139191496,0.0,0.06150092242365526,0.08369612901322254,0.5696877835459383,-3.153263919151235e-17,0.014066421676961418,0.05287861342030268
2012-04-21,413.0,294.0,0.003455652460095442,132.0,194.0,0.07066469719350076,25.0,10.0,0.0,1.4430992736077481,1.2697951570037105,0.5,0.0,0.0032553134248049505,0.03607275186533096,0.07344451192100511,0.0,0.024285022715187954,0.024111498801583787,25.0,13.0,18.603092783505154,2.4203158015060944,0.4644025259067356,0.0,0.0462345650161138,0.07858354166763828,0.6127972563040031,-5.977529554985728e-17,0.012076647316947488,0.04770180390336757
2012-04-22,402.0,291.0,0.0036103770424684555,126.0,199.0,0.05759299781181688,41.0,9.0,0.0,1.462686567164179,1.1567886352035002,0.5,0.0,0.003938640132669983,0.038116135624490705,0.05950431286361091,0.0,0.02007318712141692,0.01918403658835423,41.0,21.0,30.57286432160804,4.692929283826724,0.5763908116699994,0.0,0.06551987749855259,0.09233332364921332,0.5987401313407046,-6.111548987373205e-17,0.011457172260131952,0.04854168716532614
2012-04-23,357.0,258.0,0.0040600509866868095,107.0,104.0,0.04888049812547807,35.0,6.0,0.0,1.4621848739495797,1.0568431081184022,0.5,0.0,0.005975723622782446,0.05283811315535802,0.03656510650031019,0.0,0.01218476209533865,0.010593049532784034,35.0,18.0,26.0,4.247171004146353,0.5476870359794404,0.0,0.10851491455432062,0.13427448443205348,0.564939573804608,-5.620046596663886e-16,0.011088458410908353,0.05175100519070936
2012-04-24,355.0,249.0,0.003962759608498448,116.0,155.0,-0.030699944935156452,31.0,9.0,0.0,1.4422535211267606,1.2144275846102353,0.5,0.0,0.004929577464788733,0.04633638708796862,0.05063820883029922,0.0,0.016218488627162176,0.01564780379073844,31.0,16.0,24.864516129032257,3.192890124403602,0.7267634326457859,0.0,0.08136830489771667,0.1333978302785205,0.6731987735538286,-1.2066398396548337e-16,0.00875851019670044,0.052346823280739765
2012-04-25,299.0,185.0,0.004152544275100447,125.0,49.0,0.11956687842469471,16.0,5.0,0.0,1.2508361204013378,1.0729063628502165,0.5,0.0,0.003623188405797102,0.04101632449593102,0.03579418344519015,0.0,0.00957864978888065,0.009901141447666288,16.0,8.0,12.775510204081632,2.2430419043320957,0.4723699763593381,0.0,0.11530250398031552,0.11267788255260816,0.5878784507116747,-1.2487963908877128e-13,0.010983171479925493,0.05677897101562975
2012-04-26,169.0,86.0,0.006058044519582981,85.0,35.0,-0.04145319049837053,23.0,5.0,0.0,1.029585798816568,1.0229672324248194,0.5,0.0,0.00690335305719921,0.05545528962331183,0.035,0.0,0.01106366941044318,0.011511916615022605,23.0,12.0,18.17142857142857,3.1120568695291664,0.6737967914438502,0.0,0.2283167812579577,0.19360683686749475,0.6646227883152626,-1.9432452991954883e-15,0.011544113736004074,0.07605191122755438
2012-04-27,350.0,266.0,0.004355300859598854,100.0,180.0,0.09453711568918471,35.0,6.0,0.0,1.542857142857143,1.117212274058123,0.5,0.0,0.003333333333333333,0.03868882780371352,0.05618606054016897,0.0,0.02047398098066703,0.018059827621068746,35.0,18.0,26.483333333333334,4.763839487920082,0.5357322201996108,0.0,0.07594591955586241,0.11454604015114765,0.5244907885467792,-1.0132411961016165e-16,0.013376266235705444,0.051751505859582325
2012-04-28,489.0,389.0,0.003260250092192162,123.0,299.0,0.12097072814105177,46.0,10.0,0.0,1.6032719836400817,1.2540606965886365,0.5,0.0,0.006142272860064271,0.04770538107867547,0.06759859206391737,0.0,0.027162821319279988,0.022192077488552977,46.0,23.0,33.591973244147155,5.423293232366655,0.47547397916525447,0.0,0.04771409031694996,0.0798838500176172,0.5117515995349067,-3.2755183722347275e-17,0.011326352287590604,0.04378017266878371
2012-04-29,371.0,273.0,0.003977562468128506,110.0,161.0,0.11101743843407734,31.0,8.0,0.0,1.4878706199460916,1.1430033472061285,0.5,0.0,0.00224618149146451,0.028610392323613038,0.06090597639893415,0.0,0.01966738178927555,0.0191444514052068,31.0,20.0,23.70186335403727,2.7068918723615605,0.5403563941299792,0.0,0.06461189890230087,0.0887390035808363,0.4538564451255065,-1.0882005192726895e-16,0.015311222556895777,0.04960830831192109
2012-05-01,305.0,235.0,0.005069025021570319,84.0,147.0,0.16359216979903762,34.0,6.0,0.0,1.560655737704918,1.1119733881301754,0.5,0.0,0.006174863387978142,0.044936044678188306,0.06139966817218177,0.0,0.02240415305227551,0.02015458896061565,34.0,17.0,26.05442176870748,3.5643402284697836,0.4238860022043772,0.0,0.07674060649295146,0.08869985824351226,0.55815853510782,-5.394220046173555e-17,0.014320040259298243,0.05544028293183795
2012-05-02,96.0,38.0,0.008333333333333333,58.0,19.0,0.42131979695431393,18.0,3.0,0.0,0.8125,0.8697760727145043,0.0,0.0,0.0,0.0,0.037894736842105266,0.0,0.011230573749433218,0.013003221345849863,18.0,9.0,13.736842105263158,2.7499685216027645,0.5294117647058824,0.0,0.33333333333333337,0.1746456106651946,0.7071067811865476,-8.662428224416207e-15,0.014731391274722288,0.10099333036283979
2012-05-03,286.0,189.0,0.004637467795362532,109.0,100.0,0.23092450931855574,23.0,9.0,0.0,1.3356643356643356,1.1614077299990222,0.5,0.0,0.00641025641025641,0.04577838736245417,0.07492260061919506,0.0,0.019055923522105712,0.021970380896924824,23.0,12.0,16.31,2.398728830026437,0.5938225795368653,0.0,0.06839826839826839,0.09220588961498924,0.5156841761714247,-5.4022649326546066e-17,0.018542094454929412,0.05614885777758949
2012-05-04,379.0,246.0,0.0034342672865100305,150.0,154.0,0.05694704278957298,31.0,10.0,0.0,1.3192612137203166,1.2353301644275918,0.5,0.0,0.0024626209322779246,0.027869286887503255,0.06338646000877321,0.0,0.018387944420727265,0.02065630896748232,31.0,16.0,22.72077922077922,3.3526433712271215,0.48999541337002644,0.0,0.06026318023222048,0.08500994368616614,0.590020448549288,-6.247258284595163e-17,0.014661440657023144,0.04922971242350723
2012-05-05,471.0,355.0,0.003207299995482676,137.0,228.0,0.14293645664069554,39.0,7.0,0.0,1.515923566878981,1.1451277506388724,0.6299605249474366,0.0,0.004660171523187165,0.04288379885808713,0.05884925937346535,0.0,0.020872239824068,0.019923161864456165,39.0,20.0,27.263157894736842,4.397073651232999,0.47136370218218865,0.0,0.05216170909516198,0.07589571942181714,0.504053660962263,-4.3067091870221174e-15,0.011171133344984329,0.04470288615200773
2012-05-06,286.0,193.0,0.004735615261931052,95.0,83.0,-0.0047153796823718435,38.0,6.0,0.0,1.3566433566433567,0.9852449513010748,0.0,0.0,0.0,0.0,0.031541420395909556,0.0,0.010626547049731653,0.00937259425290574,38.0,19.0,28.156626506024097,5.632269177642162,0.5573622402890696,0.0,0.1490696299198601,0.17527999102308134,0.6373162094541894,-1.5878944228517768e-16,0.008729539825736852,0.058483319253735684
2012-05-07,333.0,229.0,0.004142696913781251,116.0,148.0,0.1762009646226744,35.0,5.0,0.0,1.3813813813813813,1.0634023312988858,0.5,0.0,0.0032532532532532537,0.03888151273153543,0.06151923383515157,0.0,0.019555118933105558,0.019838920061168087,35.0,18.0,26.5,3.719016144235069,0.5568601869971733,0.0,0.07242467516440121,0.10456688983240019,0.4021616849386813,-1.7098494060978072e-16,0.019183438083327207,0.0513322384696611
2012-05-08,330.0,213.0,0.003923735838629456,122.0,61.0,0.16788137195185943,28.0,5.0,0.0,1.303030303030303,1.0055858682756367,0.5,0.0,0.006818181818181818,0.05557908133656133,0.02871981427853433,0.0,0.008466531756496547,0.007785967160644933,28.0,14.0,20.262295081967213,3.439889625298769,0.6310734463276836,0.0,0.14678151338334722,0.16361335468837238,0.6096024531012653,-1.3119190365658274e-15,0.007852436393491308,0.05448524821444062
2012-05-09,334.0,214.0,0.0038481595367822912,131.0,35.0,0.020402366346747827,14.0,6.0,0.0,1.2994011976047903,1.0582720638834657,0.5,0.0,0.009181636726546906,0.06231182404074847,0.02733442103520844,0.0,0.007375281768325466,0.006589462920620711,14.0,7.0,11.028571428571428,1.7806213086723295,0.6862745098039216,0.0,0.1507002801120448,0.17172531235000593,0.6752886304068426,-4.494413100541284e-16,0.007035287218022628,0.0542634012001444
2012-05-10,243.0,146.0,0.00496547971295446,99.0,25.0,0.07264269100017957,22.0,4.0,0.0,1.2016460905349795,0.9452487676653072,1.0,0.0,0.008916323731138548,0.09091349563582712,0.0258647076828895,0.0,0.00789005784961421,0.006519519899486184,22.0,11.0,17.16,3.4949105854084452,0.5217391304347826,0.0,0.3239130434782609,0.1824619838524035,0.44188819218182207,-3.8164076275011903e-16,0.01460785392377315,0.06246468555264058
2012-05-11,511.0,405.0,0.003108092552089329,140.0,298.0,0.16889284654200068,30.0,8.0,0.0,1.6360078277886496,1.2623537918623038,0.25,0.0,0.0012720156555772995,0.015950419950253605,0.07904882245402732,0.0,0.032192459125532744,0.027170086631560016,30.0,15.0,21.47986577181208,3.1251196995227577,0.25655602966209007,0.0,0.03416900732336974,0.04494643754014805,0.6884296649834997,-1.7682860632148323e-17,0.0039711389702653185,0.044058792739990665
2012-05-12,485.0,388.0,0.003305785123966942,138.0,270.0,0.11624281576513068,26.0,8.0,0.0,1.6041237113402063,1.274647113143877,0.5,0.0,0.0036082474226804126,0.03970299270300063,0.08947109416343951,0.0,0.0353960305824587,0.0313895202509215,26.0,15.0,18.977777777777778,2.0546845001269,0.2487179741230121,0.0,0.031188234786414887,0.04159197902932603,0.38666858919742053,-8.029616892776522e-17,0.01687636057201956,0.0421550011736007
2012-05-13,383.0,266.0,0.003636214509316091,130.0,100.0,0.1304942010785254,29.0,8.0,0.0,1.4099216710182767,1.120241369051807,0.5,0.0,0.0036988685813751083,0.03400259135156107,0.04253703339706592,0.0,0.01295326041610438,0.012388333246304433,29.0,15.0,23.05,3.3117216066571777,0.42616642616642625,0.0,0.09888270459699029,0.10830763102592103,0.487679478912744,-1.534501335896732e-16,0.012769534274892663,0.049476307985172
2012-05-14,307.0,216.0,0.0045985821038513125,99.0,137.0,0.038460103704256614,28.0,6.0,0.0,1.4332247557003257,1.1057756390050935,0.0,0.0,0.0,0.0,0.048124557678697805,0.0,0.018292017683035268,0.016990171455066094,28.0,18.0,23.401459854014597,2.2843800098517315,0.3733841684822077,0.0,0.08256842071784107,0.08585255645832549,0.6104399137990244,-6.055704950043861e-17,0.01038324552367503,0.05612055953590535
2012-05-15,353.0,251.0,0.004040046355910379,115.0,134.0,0.05726445709421727,27.0,7.0,0.0,1.4447592067988668,1.1626539978812152,0.5,0.0,0.0030689329556185083,0.037771482530689335,0.050556177976952624,0.0,0.016241469600649875,0.016387536873615292,27.0,14.0,21.246268656716417,3.0430654398331876,0.5479608111187058,0.0,0.07422304064095109,0.10306462294790814,0.5616883741127117,-8.968203588835763e-17,0.013219968124847454,0.05155670308097403
2012-05-16,358.0,246.0,0.0038495845265480496,126.0,89.0,0.060024183796856735,25.0,5.0,0.0,1.3854748603351956,1.1320674581556192,0.16666666666666666,0.0,0.000931098696461825,0.010748041322732958,0.03573620552009931,0.0,0.012046801309448301,0.01088515666108073,25.0,13.0,19.50561797752809,3.173356764914657,0.6418495297805643,0.0,0.1103137144400221,0.14318602381783826,0.5958493945115844,-8.083284543871618e-17,0.00852923912898921,0.05215887430980459
2012-05-17,340.0,229.0,0.003973624848169356,120.0,91.0,0.04263001203521848,27.0,5.0,0.0,1.3529411764705883,1.016983802901168,0.5,0.0,0.0075980392156862735,0.05611567647709615,0.037275827316278494,0.0,0.010358182262147865,0.010333840652136854,27.0,14.0,20.571428571428573,3.5830579890074716,0.5807740324594257,0.0,0.11077362088598043,0.14368097914696434,0.562703292144152,-3.3059563940021963e-15,0.007600951208450326,0.053697318474156534
2012-05-18,296.0,187.0,0.004283096655978012,116.0,96.0,0.22321687328932563,27.0,5.0,0.0,1.2702702702702702,1.0305770791858173,0.5,0.0,0.005067567567567568,0.04356740246729126,0.049185241702545096,0.0,0.013224676728534173,0.01481845748914369,27.0,14.0,20.0,3.5,0.5571108622620381,0.0,0.09964539007092199,0.12896236379884635,0.39547698827039507,-5.868485339280176e-16,0.017820123842445967,0.05532469217825136
2012-05-19,463.0,357.0,0.0033379147849990185,133.0,243.0,0.050768236180272104,35.0,12.0,0.0,1.550755939524838,1.3165807828284228,0.5,0.0,0.0026792142342898285,0.03330701094468458,0.08094629933710394,0.0,0.029179643825777677,0.027139311315523225,35.0,18.0,26.320987654320987,3.359749012624473,0.36308695077084396,0.0,0.0392651948039852,0.05704424862273138,0.5893588868194819,-7.311918780789473e-17,0.012798242988842013,0.044676976063980085
2012-05-21,305.0,197.0,0.0042493528904227786,121.0,89.0,0.16703022643779786,19.0,8.0,0.0,1.3245901639344262,1.2158321359686426,0.41997368329829105,0.0,0.004622846045918254,0.036888654282823695,0.056734263275114286,0.0,0.014153218926417365,0.016124201813644365,19.0,10.0,14.382022471910112,2.4380210153739705,0.6153343782654128,0.0,0.07653540441219635,0.11311042478362605,0.6002090751814007,-3.994723416621831e-16,0.012820566997823983,0.055806107071219996
2012-05-22,163.0,88.0,0.006665151859425888,77.0,47.0,0.027933404855564333,29.0,5.0,0.0,1.116564417177914,1.0054613935644603,0.0,0.0,0.0,0.0,0.04173076164556462,0.0,0.012724914043032585,0.013223618964612792,29.0,15.0,21.170212765957448,4.147899488596199,0.578743961352657,0.0,0.2031657929900298,0.16861326734182538,0.6834184556559142,-1.1758379680372854e-15,0.011429311013596162,0.07748767756816477
2012-05-23,185.0,102.0,0.005992949471210341,83.0,22.0,0.10459469555472692,18.0,4.0,0.0,1.1135135135135135,0.9082689690216523,0.0,0.0,0.0,0.0,0.023356625258799172,0.0,0.008665735881425128,0.007229377543211373,18.0,9.0,14.090909090909092,2.7120788891229632,0.5238095238095238,0.0,0.2963203463203464,0.20179534228869633,0.6657128631772189,-5.129521893847474e-16,0.012155849144942957,0.07250959065510434
2012-05-24,76.0,29.0,0.010175438596491228,47.0,23.0,0.2634920634920622,21.0,4.0,0.0,0.7894736842105263,0.9640346886323264,0.0,0.0,0.0,0.0,0.05162666666666666,0.0,0.015004358129665291,0.01866429363348376,21.0,11.0,15.91304347826087,3.11954628080906,0.5411255411255411,0.0,0.3137587050630529,0.18133745508081145,0.6687455263295125,-2.2068174277063767e-16,0.032308652457490726,0.11006382563414367
2012-05-25,339.0,221.0,0.0038574994327206717,125.0,71.0,0.10942567899616608,23.0,4.0,0.0,1.3097345132743363,0.996273108393451,0.5,0.0,0.004916420845624385,0.042172460794508045,0.03468191727301039,0.0,0.009484579881209168,0.009164761644569058,23.0,12.0,17.3943661971831,2.8208423137171943,0.603312629399586,0.0,0.11945294958154724,0.15425874873353884,0.6786776099879658,-1.547668618323347e-12,0.00649293248060042,0.05392304085617757
2012-05-26,185.0,87.0,0.005111633372502937,101.0,30.0,0.2822711096732449,13.0,4.0,0.0,0.9405405405405406,0.9251616248744046,0.0,0.0,0.0,0.0,0.04437526382439848,0.0,0.00917249458830366,0.011744912421408972,13.0,7.0,9.7,1.8466185312619388,0.4396551724137931,0.0,0.145320197044335,0.12699785411242817,0.391530087485546,-3.010574619035435e-16,0.022121476825884875,0.07011451824299475
2012-05-27,410.0,299.0,0.003566104120698909,134.0,161.0,0.1810379741527241,26.0,8.0,0.0,1.4878048780487805,1.261473223510805,0.33333333333333337,0.0,0.002251258226867983,0.02446855541530005,0.06923859186013805,0.0,0.019646673289243254,0.02166851589334655,26.0,13.0,18.801242236024844,2.6418040978907325,0.4024004192872116,0.0,0.049964842376655334,0.07372549943156968,0.4508427787472357,-5.4971370284188536e-17,0.01459107958500964,0.04718182686996994
2012-05-28,328.0,235.0,0.004382039233236369,110.0,140.0,0.051688327102248945,28.0,6.0,0.0,1.451219512195122,1.1754857742537477,0.5,0.0,0.0035569105691056913,0.039955312262442554,0.06661288265086243,0.0,0.022060599285657897,0.022848246261454305,28.0,14.0,19.62857142857143,3.185554127940823,0.3318996976331977,0.0,0.061060964892682125,0.06749834185651116,0.5657572811674192,-3.221522821777687e-16,0.01608210599986117,0.052821835962167274
2012-05-29,330.0,222.0,0.004089527493782813,126.0,134.0,0.13862215274676198,20.0,6.0,0.0,1.3757575757575757,1.2202906516743544,0.33333333333333337,0.0,0.006397306397306397,0.04464854675685942,0.06937542896362388,0.0,0.021356743886792387,0.022883049473029535,20.0,10.0,15.291044776119403,2.2018466702268644,0.47188425609478246,0.0,0.05627195532930019,0.0804324164861405,0.5371226820406838,-3.9018568800682506e-16,0.015566368831283728,0.05280143172028075
2012-05-30,60.0,14.0,0.007909604519774011,46.0,4.0,-0.166666666666666,3.0,2.0,0.0,0.4666666666666667,0.669991708074726,0.0,0.0,0.0,0.0,0.038135593220338986,0.0,0.009133709981167608,0.01293348007356696,3.0,2.0,2.5,0.5,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.6014928332915558,-1.7011331999973596e-15,0.03260978112460442,0.12491304512208506
2012-05-31,221.0,132.0,0.005429864253393665,92.0,27.0,0.03571428571428661,10.0,5.0,0.0,1.2126696832579185,0.9909192333838034,0.0,0.0,0.0,0.0,0.03990554899645809,0.0,0.00970267551977066,0.009020672806114977,10.0,5.0,7.777777777777778,1.286204100310025,0.6430769230769231,0.0,0.14643874643874644,0.1806919454293036,0.6995908782790434,-4.5475947963072985e-17,0.008520947951557244,0.0667254098813556
2012-06-01,189.0,102.0,0.005741303613644039,88.0,57.0,0.09778124651577477,38.0,4.0,0.0,1.08994708994709,0.9580372889068441,0.0,0.0,0.0,0.0,0.03658081373646883,0.0,0.010643867165567585,0.010999647735871417,38.0,19.0,27.12280701754386,5.493441625482365,0.6467532467532467,0.0,0.20915926179084077,0.1692586943814668,0.4824327542624886,-1.1787719925778204e-16,0.019738621688549198,0.07000994289985979
2012-06-02,129.0,52.0,0.006298449612403101,78.0,11.0,0.0284321689683192,7.0,3.0,0.0,0.8062015503875969,0.8898873666194582,0.0,0.0,0.0,0.0,0.03551136363636363,0.0,0.008811271664438876,0.009852459921826508,7.0,4.0,5.636363636363637,1.0679400113155209,0.6444444444444445,0.0,0.2404040404040404,0.24614982376847416,0.5198979975601795,-7.422740799011889e-16,0.022652300992499017,0.08508120382458956
2012-06-03,479.0,394.0,0.0034416191333059634,124.0,269.0,0.07232077769464491,25.0,6.0,0.0,1.6617954070981211,1.1872767175645125,0.6299605249474366,0.0,0.009999890118155703,0.06146454862927997,0.0694038864784949,0.0,0.031163632227241726,0.026179231420872893,25.0,15.0,19.695167286245354,2.4774099959434333,0.23832103527307272,0.0,0.036121343909083295,0.040573719786054334,0.5607508273273994,-3.0459330938844875e-17,0.007816903624783397,0.0450175375820876
2012-06-04,222.0,123.0,0.005014063837593249,101.0,62.0,0.04353197674418634,20.0,6.0,0.0,1.1081081081081081,0.9758466072725004,0.0,0.0,0.0,0.0,0.04981391737395915,0.0,0.012691103627790726,0.014558617724704057,20.0,11.0,15.274193548387096,2.4702706841278754,0.6207650273224044,0.0,0.12165520888418827,0.12000139564639394,0.6075130658178411,-2.2782679832973463e-16,0.018044257061541828,0.0646444838451163
2012-06-05,127.0,64.0,0.007999000124984376,64.0,23.0,0.07511342631490506,22.0,3.0,0.0,1.0236220472440944,0.86456549488572,0.0,0.0,0.0,0.0,0.0291005291005291,0.0,0.010454717301395008,0.009252259739031784,22.0,11.0,16.73913043478261,3.326015912853092,0.5238095238095238,0.0,0.33333333333333337,0.1698823971458752,0.7071067811865477,-8.2484654388882415e-16,0.013037717159347052,0.08777262488557787
