,nodes,edges,density,subgraphs,biggest_component,assortativity,diameter,max_degree,min_degree,std_degree,mean_degree,max_clustering,min_clustering,mean_clustering,std_clustering,max_closeness,min_closeness,mean_closeness,std_closeness,max_eccentricity,min_eccentricity,mean_eccentricity,std_eccentricity,max_betweenness,min_betweenness,mean_betweenness,std_betweenness,max_eigenvector,min_eigenvector,mean_eigenvector,std_eigenvector
2012-04-03,129.0,95.0,0.011506782945736434,36.0,63.0,-0.13401544788845413,20.0,5.0,0.0,1.4728682170542635,1.0716756377541368,0.0,0.0,0.0,0.0,0.08412114845938375,0.0,0.036248950226694665,0.029160585987668783,20.0,12.0,14.952380952380953,2.2141577023928893,0.41538868323638284,0.0,0.11350339536484433,0.1151714255286976,0.496432863505227,-1.5090307540655205e-16,0.0315177608842927,0.08221051473708624
2012-04-04,553.0,716.0,0.004691144482008544,58.0,478.0,0.06117710796001824,15.0,13.0,0.0,2.6509945750452077,2.0568950568356534,0.33333333333333337,0.0,0.010897705201502671,0.053665698453014575,0.21203200483091786,0.0,0.12644537682419474,0.05426898375113044,15.0,8.0,11.548117154811715,1.32437188509891,0.13743479257528082,0.0,0.010482438284647825,0.01729760728395513,0.275053446690326,-3.830306790882922e-17,0.023103871277761364,0.03570055176037339
2012-04-05,243.0,205.0,0.006972077679148386,57.0,159.0,0.014313767704642932,26.0,12.0,0.0,1.7119341563786008,1.3484259852286762,0.5,0.0,0.0027434842249657067,0.032839546282233505,0.10015245125571694,0.0,0.04979736867851946,0.035700518760266566,26.0,13.0,18.61006289308176,2.790171315687843,0.3019766723104625,0.0,0.05128653698613187,0.060418577597276396,0.6505654885132907,-7.892000183562024e-17,0.016709031548268558,0.061935729608744626
2012-04-06,108.0,76.0,0.013153340256143994,38.0,49.0,0.2670623145400598,16.0,6.0,0.0,1.4074074074074074,1.1306916683313888,0.3333333333333333,0.0,0.005246913580246914,0.036050386845477546,0.11453569298071187,0.0,0.0399898428879248,0.03712791240671993,16.0,8.0,11.857142857142858,2.2406267344797315,0.5226063829787234,0.0,0.10761325806918512,0.11524649845272647,0.533402598883448,-3.93174645374615e-17,0.0370544810621582,0.08880441820356359
2012-04-07,143.0,122.0,0.012016152861223284,36.0,98.0,0.11377955674153144,19.0,7.0,0.0,1.7342657342657342,1.3166552715917992,0.5,0.0,0.004895104895104895,0.04388974707534632,0.1397902181018601,0.0,0.07010291867497526,0.04775888857457468,19.0,10.0,14.275510204081632,1.9731907871640133,0.28990549828178697,0.0,0.06169787502629918,0.06230521221933705,0.6184974090574732,-5.3161491796323827e-17,0.027935017552509496,0.07882031329135898
2012-04-08,676.0,988.0,0.004330484330484331,56.0,593.0,-0.028438656878793114,15.0,22.0,0.0,3.0207100591715976,2.6215171482440978,0.33333333333333337,0.0,0.006374039340971948,0.03816477402355755,0.2263321385902031,0.0,0.14284714076244745,0.0573419528680272,15.0,8.0,10.315345699831365,0.9821598820704421,0.12328207945994527,0.0,0.007404268916539827,0.012017669656188088,0.386400124967321,-9.46467733918036e-18,0.018981060636921405,0.03345159604452253
2012-04-09,247.0,225.0,0.007405944504789178,52.0,168.0,0.09285841721676487,19.0,8.0,0.0,1.8461538461538463,1.3942534550716146,0.5,0.0,0.009363706581240703,0.05812183092544295,0.13927508439703562,0.0,0.0657433970253773,0.04555869458380021,19.0,11.0,13.976190476190476,1.9301874475724994,0.2345315393309765,0.0,0.03863572338970939,0.05292959425447227,0.44154983202437326,-8.015879304456547e-17,0.024758047302240627,0.058614179937378906
2012-04-10,501.0,586.0,0.004678642714570858,67.0,412.0,0.014234265861647225,18.0,11.0,0.0,2.407185628742515,1.8469017762541657,0.33333333333333337,0.0,0.009600375967641437,0.04847172266440081,0.1748664596273292,0.0,0.1027781154755991,0.05035183661112352,18.0,10.0,12.96116504854369,1.4188216777810745,0.16423155610724854,0.0,0.013841822069273063,0.02068554621918105,0.32976083024560854,-4.881585897882578e-17,0.02102475332704083,0.039420397405011305
2012-04-11,533.0,631.0,0.004450619983354258,63.0,437.0,-0.014091310764785713,19.0,13.0,0.0,2.4465290806754223,1.8497634749663043,0.41997368329829105,0.0,0.012351616110985635,0.054290871613642724,0.1740493464542994,0.0,0.10235972039267194,0.050545795460217716,19.0,11.0,13.720823798627002,1.4759246439996296,0.15389422199422753,0.0,0.01298097933167651,0.019403762316366133,0.5539531976458922,-2.8318827582747237e-17,0.015783324799709623,0.040336822707630254
2012-04-12,568.0,728.0,0.0045209528777603895,70.0,480.0,0.05372465849787775,18.0,13.0,0.0,2.637323943661972,2.0595401221580545,0.5,0.0,0.01212951638439711,0.06131419341613577,0.20314149012274849,0.0,0.11861392830911595,0.05397404391866888,18.0,9.0,11.8625,1.2424144839786762,0.12693646786055685,0.0,0.010562014657454074,0.01594218859704979,0.3296830901865248,-2.550803007326924e-17,0.021917532776878596,0.03577967491825691
2012-04-13,586.0,729.0,0.004253084799159885,69.0,493.0,0.10203282240559045,18.0,13.0,0.0,2.539249146757679,1.9470802809642314,0.6299605249474366,0.0,0.014068806439447376,0.07768884819451746,0.19490561252219282,0.0,0.1151099899869801,0.053454967905202565,18.0,9.0,12.385395537525355,1.481991182788359,0.11757581921482632,0.0,0.010650741362802514,0.016527280250043436,0.34280753179943163,-2.756129065667325e-17,0.02193030612268667,0.03500780363009763
2012-04-14,420.0,497.0,0.005648369132856006,61.0,338.0,0.15197446242420085,19.0,12.0,0.0,2.4238095238095236,2.014567131078928,0.33333333333333337,0.0,0.00518140589569161,0.03687035052140237,0.1961271582466696,0.0,0.10982973800556475,0.05766472755523957,19.0,10.0,14.402366863905325,1.5813990009868215,0.19291743597264976,0.0,0.014914814889135819,0.02233911625987358,0.3067554010638368,-2.4347710854019346e-17,0.02459060278629333,0.0421456360203417
2012-04-15,452.0,553.0,0.0054255047779761785,59.0,380.0,-0.041566949022511006,13.0,12.0,0.0,2.4867256637168142,1.8630788308735995,0.5,0.0,0.00904621435594887,0.05864708576752578,0.18924210146330922,0.0,0.11935171370723331,0.05434152478214643,13.0,8.0,10.31578947368421,1.0979709314025514,0.13848537105541428,0.0,0.01319011395389676,0.01768553070868384,0.37498589789637565,-5.91373853944991e-17,0.0266429842023545,0.038762620826307166
2012-04-16,359.0,347.0,0.005399853721541837,65.0,267.0,0.07273077317999788,24.0,9.0,0.0,1.988857938718663,1.4720756684662846,0.26456684199469993,0.0,0.002859648924298452,0.02199134004838962,0.1424963648886508,0.0,0.06922643226850345,0.0423979061053872,24.0,12.0,17.61048689138577,2.263114618820278,0.3266873720689864,0.0,0.026991158200780727,0.04139897291140213,0.4800683572098528,-3.459495429994101e-17,0.012106553267754784,0.051370679266574605
2012-04-17,377.0,403.0,0.005685986793837124,64.0,292.0,0.10103220643134438,20.0,10.0,0.0,2.1856763925729443,1.725916242669555,0.5,0.0,0.017266641404572437,0.0880776178152854,0.1631995837187789,0.0,0.08713631711826342,0.04980433599705264,20.0,10.0,14.88013698630137,1.8788702472209964,0.1816914116417445,0.0,0.020745738555662148,0.029580885054801227,0.36647959169538546,-1.975436004339961e-17,0.021578052081316,0.046764383480114635
2012-04-18,289.0,279.0,0.0067041522491349485,52.0,216.0,-0.0837928148380045,22.0,12.0,0.0,1.9653979238754324,1.4332362045828935,0.5,0.0,0.008126245150466603,0.05949068350390355,0.1313449036188398,0.0,0.07234460754551426,0.04302665839105841,22.0,12.0,16.25,1.841522115996358,0.2164771633495824,0.0,0.03229410675618022,0.04047537582272636,0.6266264919093552,-5.562631440411882e-17,0.017962137883340484,0.05601400909698048
2012-04-19,571.0,767.0,0.004713184010815129,64.0,489.0,0.02682311206449032,18.0,14.0,0.0,2.7810858143607704,2.105632396153758,0.41997368329829105,0.0,0.015268475518648407,0.06255606967637439,0.20163923321818059,0.0,0.12324766537577163,0.053884591335957445,18.0,9.0,12.425357873210634,1.3920057782389739,0.10222920940656259,0.0,0.010233725803128481,0.014459161902393653,0.5266078590770275,-1.5820862940265602e-16,0.01677187179544459,0.038340811175443405
2012-04-20,578.0,697.0,0.004179834845550005,79.0,461.0,-0.013897615209075839,15.0,24.0,0.0,2.4740484429065743,2.0714364600522766,0.7937005259840998,0.0,0.02623117515505805,0.1043765368390779,0.18172667826648553,0.0,0.10222029857369079,0.05373430944319644,15.0,8.0,11.060737527114968,1.2993401873378636,0.1966866141532438,0.0,0.01147091802233799,0.01889974986002061,0.6384334767103604,-2.2858782376475917e-17,0.011297049391063156,0.04003099400819637
2012-04-21,684.0,928.0,0.003972840838063925,80.0,592.0,0.06750899038494698,16.0,19.0,0.0,2.7777777777777777,2.317686328114649,0.5,0.0,0.014237409584259104,0.06671809433355634,0.21798481949275986,0.0,0.13048251435666994,0.05607648365929486,16.0,9.0,11.798986486486486,1.154514780414596,0.11069557586428078,0.0,0.008195374889644872,0.014441048533181153,0.42761364501211,-1.5313394960827458e-17,0.018238155685396214,0.03360592181876308
2012-04-22,592.0,829.0,0.004738875931769333,62.0,522.0,0.10335472125858013,14.0,14.0,0.0,2.858108108108108,2.428045969819328,0.41997368329829105,0.0,0.008901328878320286,0.04600597515295386,0.24339747331685227,0.0,0.14495315284607377,0.05807460235032663,14.0,7.0,10.260536398467433,1.1283248440302973,0.1406794110892334,0.0,0.008514679369798835,0.015105285785796849,0.241296899336808,-2.019677029403944e-17,0.021899143154526384,0.034779544538230366
2012-04-23,484.0,631.0,0.005398422394469826,66.0,389.0,0.01652324401888704,15.0,15.0,0.0,2.690082644628099,2.2349184154568995,0.6299605249474366,0.0,0.023246671520139792,0.09609651103782074,0.19383414191980058,0.0,0.11733547777950722,0.06048961003524047,15.0,8.0,11.609254498714654,1.3031568194794725,0.09214573880908297,0.0,0.01172785444525868,0.016643531572974546,0.4418633423556421,-3.8771529192429244e-17,0.021133753131562204,0.04024276557411933
2012-04-24,630.0,763.0,0.0038509097332626746,74.0,516.0,0.10797548912957133,16.0,11.0,0.0,2.526984126984127,1.799930011796874,0.41997368329829105,0.0,0.009749430064656943,0.0501689187081999,0.16772528530214897,0.0,0.10081613707908649,0.04947688333991069,16.0,9.0,11.8468992248062,1.2015050629110762,0.1225685522259862,0.0,0.010890739287897038,0.01605223253697067,0.3082387437756554,-5.3933548446244336e-17,0.017632376664382412,0.03572675300761224
2012-04-25,304.0,285.0,0.006188118811881188,62.0,218.0,0.07843263002629372,21.0,9.0,0.0,1.9013157894736843,1.3801214116168636,0.5,0.0,0.013459429824561404,0.07194008541948659,0.13975651162238525,0.0,0.06791525136019283,0.04382739738118435,21.0,11.0,15.192660550458715,2.3225147088549094,0.3960769552743441,0.0,0.031902225228653165,0.05109760478962632,0.49225685503147687,-7.738142603197271e-17,0.022218101158925335,0.052875605576695635
2012-04-26,525.0,616.0,0.004478371501272264,74.0,429.0,-0.059121367918586167,19.0,14.0,0.0,2.4,1.963476023596442,0.6057068642773799,0.0,0.006955960079261972,0.04381220424315195,0.17136656189193236,0.0,0.10442379746315904,0.0516946226504519,19.0,10.0,12.72027972027972,1.4390763406773657,0.12427081218858241,0.0,0.012721510653179106,0.018027234550470995,0.6302628063610181,-3.161032482233377e-17,0.010490099050690116,0.04236413254946471
2012-04-27,428.0,457.0,0.005001203790846812,62.0,351.0,0.03888543224430829,17.0,12.0,0.0,2.163551401869159,1.581546180838297,0.5,0.0,0.011063580107718247,0.06857338834664335,0.17066344194029706,0.0,0.0965719240111972,0.0473263110655707,17.0,9.0,12.715099715099715,1.435716535432353,0.22096497280860744,0.0,0.017253365333594558,0.02757604579561943,0.5243362397576425,-1.3954265175072868e-17,0.01477703365429559,0.04602268869275954
2012-04-28,722.0,1014.0,0.003895789550524241,67.0,637.0,0.0036690603634641932,16.0,15.0,0.0,2.839335180055402,2.1704904793376376,0.5,0.0,0.00858210733556994,0.049697619726602575,0.21258840638055332,0.0,0.134525444893956,0.05274775410140878,16.0,9.0,11.605965463108321,1.0676470492288828,0.10339227508125919,0.0,0.007681586971439891,0.011262659022645331,0.39609692062022483,-2.5326004235444908e-17,0.020020470066981103,0.031372317886054435
2012-04-29,651.0,918.0,0.004338886919532081,69.0,565.0,-0.012468241292230975,18.0,28.0,0.0,2.887864823348694,2.5438743423957315,0.41997368329829105,0.0,0.006010873718928698,0.037616496677496,0.22366474476163692,0.0,0.13683922487767036,0.05780119300308749,18.0,9.0,13.067256637168141,1.3628732323336972,0.16016191726025863,0.0,0.008108710999958864,0.013534777848393829,0.4815631807582703,-2.1467686405212298e-17,0.018739146721232718,0.034422996535048656
2012-05-01,113.0,72.0,0.011378002528445006,42.0,33.0,0.11142908245394444,17.0,5.0,0.0,1.2920353982300885,1.0191217451758785,0.0,0.0,0.0,0.0,0.07373271889400922,0.0,0.0224260272650072,0.02026281133204864,17.0,9.0,13.212121212121213,2.041353914315066,0.6733870967741935,0.0,0.16623900293255134,0.16363391654063203,0.6583176851513876,-3.2117563484833063e-14,0.021799074274739046,0.0915115177608169
2012-05-02,490.0,616.0,0.005141688577271399,49.0,423.0,0.06888085469391057,21.0,13.0,0.0,2.563265306122449,1.8890332132159744,0.6299605249474366,0.0,0.008700084494603334,0.06136236818367849,0.19824711981502696,0.0,0.12074196265332646,0.05185556304134901,21.0,11.0,16.541371158392433,1.5642474189005258,0.15336371178566383,0.0,0.012583407710228731,0.0178538675288245,0.4136918713198706,-2.986877762365383e-17,0.02197850046621297,0.039468491785059234
2012-05-03,293.0,280.0,0.006545420543269905,49.0,228.0,-0.01870332806230868,23.0,10.0,0.0,1.9453924914675769,1.3838738227212937,0.6299605249474366,0.0,0.012345718167578153,0.07789312783593307,0.1222932627042216,0.0,0.06884657879231974,0.03811901346667715,23.0,13.0,16.99561403508772,2.0848194145733494,0.24593064845394186,0.0,0.03562495768093579,0.04549946886273734,0.423944650023184,-4.474354369386653e-17,0.019896598434570405,0.05492808620378013
2012-05-04,539.0,768.0,0.005296880496030788,55.0,471.0,0.051222877432942064,21.0,14.0,0.0,2.901669758812616,2.3520363802423274,0.6299605249474366,0.0,0.00890247107731086,0.05791566123233134,0.21898389095415116,0.0,0.13841255157734628,0.057903440062401376,21.0,11.0,15.305732484076433,1.5323645898711107,0.11846632136329485,0.0,0.009901704379579266,0.013902917144608272,0.38685587626279266,-1.124216868482429e-17,0.01812746534090252,0.039072785540420096
2012-05-05,680.0,1013.0,0.004387940743307632,64.0,609.0,-0.029914111978013913,16.0,51.0,0.0,3.0558823529411763,3.0253527919188095,0.5,0.0,0.012455265426373253,0.065477392216151,0.27018568395355896,0.0,0.15415974431730975,0.05891714301365673,16.0,9.0,11.087027914614122,1.14641407115304,0.283916004517439,0.0,0.0070407121877864,0.015147020294052096,0.6481831216455256,-9.73058394608205e-18,0.013765583097865672,0.03579241480076292
2012-05-06,192.0,144.0,0.007853403141361256,54.0,60.0,0.12012779552715622,24.0,7.0,0.0,1.5,1.0408329997330663,1.0,0.0,0.009796626984126984,0.0783383762546564,0.060317004948719784,0.0,0.02039328922180222,0.015652255406616977,24.0,12.0,18.35,2.925890177934458,0.5166569257744009,0.0,0.14841223456068578,0.13650359816206514,0.5615998975826725,-5.158676329360144e-16,0.020749568950465303,0.0691215503421561
2012-05-07,507.0,607.0,0.004732168611767274,65.0,429.0,-0.015628812388180174,14.0,16.0,0.0,2.4418145956607495,2.053060221551608,0.33333333333333337,0.0,0.007952905161746106,0.03959387195965336,0.20045609934386474,0.0,0.11854294794333933,0.05391930564943112,14.0,8.0,10.857808857808857,1.1927581992897056,0.2093773911837315,0.0,0.012045535793046134,0.02134058268009641,0.348929282731556,-3.555957519103344e-17,0.019141197821233046,0.04007494396427306
2012-05-08,319.0,308.0,0.006072435480373021,63.0,235.0,0.13458305892817127,17.0,10.0,0.0,1.993730407523511,1.479205349674226,0.5,0.0,0.003657262277951933,0.0405104952455175,0.1541528014729481,0.0,0.07829536202046061,0.04855295131917294,17.0,10.0,12.6,1.6010634763553722,0.2401099348991941,0.0,0.02571876119497341,0.03351194759810398,0.6090320714489785,-2.6766323328554853e-17,0.01786326929278382,0.053063168473226334
2012-05-09,623.0,830.0,0.004283804637863672,68.0,536.0,0.06293004228545593,15.0,19.0,0.0,2.725521669341894,2.1893013630375733,0.41997368329829105,0.0,0.009893963678267512,0.04622684970189991,0.20973965829051458,0.0,0.1252266780648263,0.05421842898468005,15.0,9.0,11.19589552238806,1.1349526340873182,0.15143216469920517,0.0,0.00931618553248668,0.0142983798574065,0.48987521572109965,-1.6158038920409615e-17,0.016087214058405807,0.036692478526751796
2012-05-10,227.0,184.0,0.0071732096214572535,55.0,140.0,-0.019104190078662993,30.0,6.0,0.0,1.6387665198237886,1.1192722120619523,0.5,0.0,0.011747430249632894,0.07410111252299637,0.0870581980065966,0.0,0.03929670697038975,0.029609076374009804,30.0,16.0,22.42142857142857,3.355311050394279,0.4071177840336426,0.0,0.06917199159926717,0.08553464566818683,0.6030906452746359,-3.1890256877723205e-17,0.018396326379809307,0.06377194931425467
2012-05-11,713.0,960.0,0.0037820886584616353,73.0,612.0,-0.0019724311072643707,17.0,19.0,0.0,2.740532959326788,2.210201579110417,0.41997368329829105,0.0,0.004796494122746146,0.03349740874434531,0.20259939999652674,0.0,0.12628700950205266,0.05479868375543465,17.0,9.0,12.055555555555555,1.381549234059093,0.07956094863358722,0.0,0.008092196301843609,0.011918069676687848,0.5575687020376418,-1.8808900265147612e-17,0.013428539531016193,0.03495996095883774
2012-05-12,699.0,977.0,0.004004902623887584,76.0,609.0,0.07002705182035697,17.0,22.0,0.0,2.8497854077253217,2.366682020888906,0.4807498567691361,0.0,0.011250764469889008,0.05270045980257343,0.21714005105667103,0.0,0.13503187073175055,0.05631688932701577,17.0,9.0,12.006568144499179,1.2515827270029038,0.11495643107022555,0.0,0.007703664874280229,0.01227771528170977,0.4196970593590742,-1.175732645119287e-17,0.01837472487920508,0.033060318361054324
2012-05-13,699.0,980.0,0.0040172001754450685,75.0,599.0,0.06820850206598794,18.0,20.0,0.0,2.872675250357654,2.474958445997845,0.41997368329829105,0.0,0.010465601881897933,0.05308199799188568,0.22178642751708652,0.0,0.1290887363302549,0.05715326626652859,18.0,10.0,12.273789649415694,1.371726485763818,0.1043284615114045,0.0,0.008001446120764493,0.012222868542402317,0.40367634819217785,-2.8626551808246234e-17,0.01563975179023171,0.0344385442267917
2012-05-14,588.0,770.0,0.004461750628701225,68.0,494.0,0.040654130166967846,15.0,20.0,0.0,2.6904761904761907,2.185164366965926,0.6299605249474366,0.0,0.026376843215673337,0.10081004536064295,0.19773295649612993,0.0,0.11820644908253655,0.05491744451455407,15.0,8.0,11.360323886639677,1.2788076020073136,0.18207342549221867,0.0,0.010153821984795797,0.016457611146146682,0.48626268947588186,-1.4242057902627843e-17,0.015250405128574914,0.03831586375802038
2012-05-15,547.0,687.0,0.004600518311670049,63.0,456.0,0.045868983212068996,17.0,14.0,0.0,2.5850091407678244,1.9541345447356595,0.41997368329829105,0.0,0.009502164757680329,0.04830707162472395,0.1860484134772653,0.0,0.11235770532372147,0.053593197954779626,17.0,9.0,12.585526315789474,1.4916907821858914,0.17042755564487652,0.0,0.011399304768189534,0.017794259681937062,0.3812788721884961,-2.563507067503224e-17,0.021558299150243137,0.03692415608579399
2012-05-16,674.0,911.0,0.004016737139606969,68.0,582.0,0.10371092138263435,14.0,17.0,0.0,2.7626112759643915,2.172808013819298,0.33333333333333337,0.0,0.009627472773501927,0.04919282473498214,0.20632518429913763,0.0,0.12634292198255878,0.053959321316123805,14.0,8.0,10.331615120274915,1.091200576075921,0.1190984851130785,0.0,0.008559411583666443,0.013939471946569991,0.26484496567559906,-5.709462654495037e-17,0.019963554789349143,0.032941402602123776
2012-05-17,599.0,718.0,0.004008911173025276,74.0,501.0,0.025896236705798558,17.0,13.0,0.0,2.4540901502504173,1.8564904326256377,0.6299605249474366,0.0,0.007720869033148725,0.05419817020934159,0.19150719224411192,0.0,0.10904577508307424,0.05104791166605159,17.0,9.0,12.880239520958083,1.3848440909367974,0.15463516938809288,0.0,0.011015420061680247,0.016398816341707947,0.40618616325603885,-1.0787831196146749e-17,0.0181021570371119,0.036630055861365335
2012-05-18,302.0,284.0,0.006248487382015797,49.0,215.0,-0.07165964361477187,21.0,12.0,0.0,1.900662251655629,1.326025615244167,0.6299605249474366,0.0,0.0031389072790289833,0.03720506639444587,0.10314995213694464,0.0,0.05719293629684814,0.034911448440454455,21.0,12.0,16.260465116279068,2.00396578150284,0.23992960880548095,0.0,0.03814153485719067,0.04149888880370076,0.6862835811755564,-3.736010703243728e-17,0.012514620512747562,0.05616620471037378
